year,month,anomaly,total_uncertainty,uncorrelated_uncertainty,correlated_uncertainty,bias_uncertainty,coverage_uncertainty,lower_bound_95pct_bias_uncertainty_range,upper_bound_95pct_bias_uncertainty_range
1999,1,0.24704,0.03854,0.00937,0.02746,0.01129,0.02272,0.219,0.265
1999,2,0.30569,0.03729,0.00904,0.0277,0.01112,0.02044,0.279,0.323
1999,3,0.36637,0.03774,0.00931,0.02668,0.01114,0.02241,0.3385,0.3835
1999,4,0.33974,0.03827,0.00887,0.02599,0.01075,0.02438,0.313,0.357
1999,5,0.29406,0.04061,0.01079,0.02708,0.01066,0.02619,0.2665,0.311
1999,6,0.29165,0.04044,0.01026,0.02549,0.01069,0.02768,0.2655,0.3085
1999,7,0.30081,0.03943,0.01047,0.02566,0.0104,0.02604,0.275,0.317
1999,8,0.25128,0.03747,0.00967,0.02496,0.01026,0.02413,0.2275,0.2675
1999,9,0.26236,0.04154,0.019,0.02622,0.01024,0.02392,0.237,0.279
1999,10,0.21039,0.03797,0.00877,0.02643,0.01039,0.02363,0.1855,0.227
1999,11,0.23049,0.0398,0.01051,0.0277,0.01054,0.02441,0.2055,0.247
1999,12,0.21445,0.03758,0.00881,0.02777,0.01038,0.02135,0.189,0.231
2000,1,0.23489,0.03724,0.00914,0.0272,0.01102,0.02102,0.2075,0.252
2000,2,0.23781,0.03675,0.00904,0.0282,0.01101,0.01879,0.211,0.2555
2000,3,0.25995,0.03779,0.00954,0.02717,0.01087,0.02192,0.2325,0.277
2000,4,0.30063,0.03856,0.00903,0.02523,0.01079,0.02555,0.2725,0.3175
2000,5,0.26854,0.03835,0.00906,0.02552,0.01066,0.02498,0.241,0.285
2000,6,0.27638,0.03931,0.01039,0.02505,0.01069,0.02638,0.249,0.2935
2000,7,0.27737,0.03894,0.00985,0.02509,0.01036,0.02612,0.25,0.293
2000,8,0.34537,0.03775,0.0089,0.02524,0.01029,0.02454,0.319,0.3615
2000,9,0.32541,0.03861,0.00919,0.02457,0.01036,0.02636,0.297,0.342
2000,10,0.29042,0.04007,0.0093,0.0262,0.01053,0.02686,0.264,0.3075
2000,11,0.32632,0.03913,0.01026,0.02525,0.01065,0.02599,0.3005,0.3435
2000,12,0.22333,0.03846,0.00926,0.02729,0.01048,0.02321,0.1965,0.24
2001,1,0.27931,0.03793,0.00935,0.02599,0.0111,0.0235,0.252,0.2975
2001,2,0.32883,0.03667,0.00904,0.02627,0.01101,0.02126,0.302,0.347
2001,3,0.42686,0.03718,0.00925,0.02623,0.01084,0.02216,0.3985,0.444
2001,4,0.40756,0.03828,0.00889,0.02605,0.01067,0.02437,0.3795,0.4245
2001,5,0.34196,0.03956,0.00936,0.02635,0.01068,0.02587,0.315,0.358
2001,6,0.44453,0.03966,0.00931,0.02577,0.01054,0.02667,0.4185,0.461
2001,7,0.43777,0.0393,0.00938,0.0259,0.0105,0.02599,0.4105,0.453
2001,8,0.45609,0.03667,0.00885,0.02414,0.01014,0.0241,0.4295,0.4715
2001,9,0.42737,0.03789,0.00909,0.02469,0.01025,0.02526,0.4005,0.444
2001,10,0.40039,0.03814,0.00996,0.02563,0.01044,0.02428,0.375,0.4165
2001,11,0.4047,0.03765,0.01022,0.02478,0.01055,0.02424,0.3785,0.421
2001,12,0.34846,0.03746,0.00917,0.02746,0.01064,0.02126,0.3215,0.365
2002,1,0.42246,0.03584,0.00877,0.02502,0.01106,0.02143,0.394,0.44
2002,2,0.40032,0.03598,0.01014,0.02571,0.01105,0.0202,0.3725,0.4175
2002,3,0.51736,0.0366,0.01049,0.0268,0.0108,0.01988,0.4905,0.5335
2002,4,0.45826,0.03666,0.00868,0.02401,0.0109,0.02394,0.4295,0.4745
2002,5,0.46104,0.03772,0.00954,0.02418,0.01076,0.02513,0.4325,0.4775
2002,6,0.46607,0.03849,0.0086,0.02471,0.0106,0.02617,0.439,0.483
2002,7,0.41203,0.03767,0.00907,0.0237,0.01048,0.0258,0.3835,0.4275
2002,8,0.43217,0.03584,0.00884,0.02455,0.01021,0.02236,0.4055,0.448
2002,9,0.38129,0.03669,0.0105,0.02291,0.01019,0.02464,0.3535,0.397
2002,10,0.43172,0.03921,0.01824,0.0247,0.01053,0.02198,0.405,0.449
2002,11,0.37075,0.03698,0.00936,0.02582,0.01044,0.02246,0.3445,0.387
2002,12,0.45856,0.03635,0.00967,0.02621,0.0105,0.02076,0.431,0.4755
2003,1,0.40723,0.03772,0.0095,0.02615,0.01121,0.02287,0.3785,0.425
2003,2,0.43101,0.03531,0.00857,0.02376,0.01108,0.02205,0.403,0.449
2003,3,0.45928,0.03584,0.00968,0.02433,0.01092,0.0219,0.4315,0.4765
2003,4,0.40956,0.0363,0.00876,0.02402,0.01062,0.02348,0.3825,0.4265
2003,5,0.42237,0.03575,0.00846,0.02161,0.0105,0.02508,0.3945,0.4385
2003,6,0.45168,0.03684,0.01005,0.02181,0.01059,0.02585,0.425,0.469
2003,7,0.50108,0.03681,0.00821,0.02491,0.01029,0.02369,0.4755,0.517
2003,8,0.5443,0.0348,0.00827,0.02315,0.01007,0.02248,0.519,0.5605
2003,9,0.5387,0.03654,0.00875,0.02498,0.01005,0.0231,0.5135,0.555
2003,10,0.51967,0.03762,0.00974,0.02388,0.0104,0.02535,0.4945,0.537
2003,11,0.45715,0.03687,0.0089,0.02494,0.01037,0.02346,0.4325,0.474
2003,12,0.37154,0.03514,0.00855,0.02527,0.01047,0.02035,0.346,0.388
2004,1,0.41977,0.0354,0.00831,0.02424,0.01117,0.02172,0.393,0.437
2004,2,0.43774,0.03463,0.00874,0.02434,0.01096,0.02027,0.4115,0.456
2004,3,0.40905,0.03557,0.00861,0.02467,0.01093,0.02151,0.3825,0.426
2004,4,0.47648,0.03542,0.00864,0.023,0.01072,0.02314,0.45,0.494
2004,5,0.40329,0.03536,0.00875,0.02226,0.01045,0.02385,0.378,0.4205
2004,6,0.35853,0.03504,0.00829,0.02269,0.01042,0.02314,0.333,0.3755
2004,7,0.44986,0.03583,0.0085,0.02314,0.01019,0.02392,0.425,0.4655
2004,8,0.49127,0.03314,0.00895,0.02242,0.01012,0.02033,0.4665,0.5075
2004,9,0.49511,0.03368,0.00883,0.02244,0.01011,0.02122,0.47,0.5115
2004,10,0.45565,0.03441,0.00949,0.02226,0.01042,0.02214,0.432,0.472
2004,11,0.44815,0.0344,0.00986,0.02315,0.01048,0.02098,0.424,0.465
2004,12,0.40634,0.03366,0.00933,0.0241,0.01044,0.01886,0.382,0.4235
2005,1,0.43095,0.03429,0.00868,0.02533,0.01108,0.01833,0.405,0.4485
2005,2,0.39155,0.03221,0.0088,0.0218,0.01106,0.01904,0.366,0.4095
2005,3,0.43158,0.03464,0.0087,0.02439,0.01083,0.02031,0.406,0.448
2005,4,0.44159,0.03475,0.00823,0.02209,0.01084,0.02312,0.416,0.459
2005,5,0.4514,0.03465,0.00815,0.02101,0.01069,0.02406,0.4265,0.4685
2005,6,0.48384,0.03543,0.00822,0.02253,0.01065,0.02381,0.4585,0.501
2005,7,0.52069,0.03376,0.00841,0.0209,0.01037,0.02291,0.496,0.5375
2005,8,0.55713,0.03254,0.00794,0.01989,0.01019,0.02228,0.533,0.574
2005,9,0.48167,0.03216,0.00811,0.02062,0.01007,0.02101,0.457,0.499
2005,10,0.44736,0.0332,0.00791,0.02117,0.0106,0.0219,0.424,0.4655
2005,11,0.39722,0.03307,0.00806,0.02099,0.01059,0.02181,0.374,0.415
2005,12,0.33964,0.03098,0.00802,0.02049,0.01062,0.01905,0.315,0.357
2006,1,0.34451,0.03157,0.00799,0.02152,0.01114,0.01859,0.3185,0.363
2006,2,0.37563,0.0314,0.00817,0.02086,0.0113,0.01887,0.35,0.395
2006,3,0.34957,0.03078,0.00754,0.02103,0.01098,0.01811,0.325,0.367
2006,4,0.39144,0.03186,0.00788,0.01937,0.01087,0.02145,0.3665,0.4105
2006,5,0.40319,0.03165,0.00796,0.01939,0.01056,0.02124,0.379,0.4205
2006,6,0.43229,0.03171,0.00795,0.01914,0.01051,0.02157,0.408,0.45
2006,7,0.46082,0.03138,0.00821,0.01952,0.01028,0.02075,0.437,0.4775
2006,8,0.51417,0.03071,0.00766,0.01913,0.01012,0.02039,0.49,0.5315
2006,9,0.46953,0.03129,0.00875,0.02016,0.01019,0.01981,0.446,0.4875
2006,10,0.43699,0.03003,0.0078,0.01978,0.0104,0.01849,0.4145,0.454
2006,11,0.45868,0.03131,0.00781,0.01952,0.01059,0.02064,0.4345,0.4775
2006,12,0.4498,0.03,0.00837,0.01968,0.01057,0.0182,0.425,0.468
2007,1,0.46563,0.03001,0.00758,0.01911,0.01129,0.01872,0.4395,0.4845
2007,2,0.44534,0.03017,0.00833,0.01945,0.01127,0.01832,0.4195,0.4645
2007,3,0.38179,0.03081,0.00808,0.01983,0.0111,0.01917,0.356,0.4
2007,4,0.36389,0.03189,0.00749,0.01882,0.01093,0.02206,0.3385,0.3825
2007,5,0.3543,0.03211,0.00803,0.01893,0.01072,0.02221,0.33,0.373
2007,6,0.41045,0.03146,0.0076,0.01908,0.01074,0.02128,0.385,0.429
2007,7,0.43251,0.03016,0.00844,0.0193,0.01039,0.01893,0.409,0.451
2007,8,0.37653,0.02921,0.00787,0.01862,0.01024,0.01844,0.3515,0.3945
2007,9,0.3435,0.02983,0.00848,0.01915,0.01012,0.01867,0.32,0.361
2007,10,0.29294,0.03009,0.00786,0.01848,0.01048,0.01979,0.2705,0.3115
2007,11,0.24176,0.0317,0.00777,0.02101,0.01069,0.01971,0.218,0.2605
2007,12,0.19153,0.0304,0.00771,0.02036,0.01073,0.01829,0.1685,0.2105
2008,1,0.20343,0.03006,0.0081,0.01883,0.01138,0.01881,0.178,0.223
2008,2,0.21072,0.02883,0.00778,0.01913,0.0113,0.01665,0.1865,0.2305
2008,3,0.28252,0.02987,0.00733,0.02042,0.01117,0.01722,0.257,0.302
2008,4,0.27825,0.03047,0.00762,0.01927,0.01092,0.01949,0.254,0.297
2008,5,0.31621,0.03165,0.00757,0.01826,0.01081,0.02222,0.2915,0.335
2008,6,0.32443,0.03085,0.00756,0.0183,0.01084,0.02103,0.3,0.344
2008,7,0.4195,0.02906,0.00797,0.0183,0.01041,0.01838,0.3965,0.438
2008,8,0.46305,0.02861,0.00723,0.01892,0.01034,0.01736,0.4385,0.4815
2008,9,0.46463,0.02875,0.00799,0.01879,0.01035,0.01739,0.442,0.4835
2008,10,0.38543,0.02956,0.00801,0.01847,0.01083,0.01875,0.3635,0.405
2008,11,0.31264,0.03154,0.00728,0.01948,0.01103,0.021,0.29,0.3335
2008,12,0.32474,0.03147,0.0076,0.02019,0.01102,0.02008,0.3015,0.345
2009,1,0.37007,0.0302,0.00767,0.0193,0.01162,0.0186,0.345,0.3905
2009,2,0.31749,0.03107,0.00777,0.02067,0.01163,0.0185,0.292,0.338
2009,3,0.35694,0.03179,0.00762,0.02055,0.01144,0.01998,0.3315,0.377
2009,4,0.40047,0.03159,0.00763,0.01854,0.01129,0.02164,0.375,0.4205
2009,5,0.46015,0.03178,0.00759,0.01818,0.01112,0.02233,0.435,0.481
2009,6,0.58751,0.03178,0.0081,0.01851,0.01115,0.02186,0.5635,0.6075
2009,7,0.60909,0.03054,0.00839,0.01823,0.01069,0.02039,0.585,0.6285
2009,8,0.60766,0.02892,0.00749,0.01903,0.01054,0.01752,0.583,0.627
2009,9,0.48558,0.02897,0.00759,0.01736,0.01056,0.0192,0.4615,0.505
2009,10,0.51241,0.03066,0.00751,0.01896,0.01096,0.0201,0.49,0.5335
2009,11,0.48595,0.03135,0.00785,0.01998,0.01096,0.02005,0.4615,0.507
2009,12,0.56787,0.03027,0.00807,0.02062,0.01094,0.01751,0.544,0.5885
2010,1,0.53401,0.03138,0.00765,0.0218,0.01152,0.01784,0.508,0.5555
2010,2,0.53686,0.0306,0.00802,0.02033,0.01157,0.01803,0.5105,0.5585
2010,3,0.54155,0.02999,0.00765,0.01963,0.01149,0.01798,0.515,0.562
2010,4,0.58411,0.03107,0.00745,0.01902,0.01123,0.02054,0.5585,0.6045
2010,5,0.53885,0.0305,0.00724,0.01699,0.01104,0.02162,0.513,0.5595
2010,6,0.51644,0.02963,0.00777,0.017,0.01096,0.02021,0.4915,0.5375
2010,7,0.57024,0.02816,0.00723,0.01677,0.01048,0.01869,0.5465,0.59
2010,8,0.5357,0.0273,0.00716,0.01651,0.01038,0.01771,0.511,0.5545
2010,9,0.45426,0.02829,0.00728,0.01654,0.01041,0.01911,0.43,0.4735
2010,10,0.38988,0.02952,0.00768,0.01818,0.0108,0.01911,0.3675,0.4095
2010,11,0.30676,0.0301,0.00678,0.01785,0.01099,0.02051,0.2825,0.3285
2010,12,0.31815,0.02906,0.00768,0.01836,0.01107,0.01805,0.2935,0.339
2011,1,0.33312,0.02839,0.00795,0.01708,0.01148,0.01787,0.3065,0.355
2011,2,0.35385,0.02931,0.00776,0.0189,0.01157,0.01754,0.328,0.376
2011,3,0.36599,0.03211,0.00745,0.02196,0.01142,0.01905,0.34,0.3865
2011,4,0.37291,0.03125,0.00723,0.01984,0.01127,0.0201,0.3465,0.395
2011,5,0.38896,0.03142,0.00798,0.0176,0.01106,0.02217,0.364,0.41
2011,6,0.43709,0.03135,0.00763,0.01868,0.011,0.02132,0.412,0.4575
2011,7,0.48177,0.03078,0.00792,0.0188,0.01068,0.02042,0.4575,0.502
2011,8,0.46453,0.02936,0.00751,0.01806,0.01063,0.01914,0.4405,0.4845
2011,9,0.38835,0.03009,0.00772,0.0185,0.01054,0.0198,0.364,0.409
2011,10,0.31064,0.03079,0.00756,0.02043,0.01079,0.0189,0.2875,0.3315
2011,11,0.34405,0.0341,0.01685,0.01818,0.01108,0.02063,0.3195,0.3655
2011,12,0.30083,0.03111,0.00777,0.02016,0.01096,0.01951,0.276,0.322
2012,1,0.29779,0.03088,0.00801,0.02095,0.01149,0.01785,0.2715,0.319
2012,2,0.32166,0.03178,0.00821,0.02112,0.01162,0.01901,0.2955,0.344
2012,3,0.33618,0.03368,0.00904,0.02282,0.01154,0.01996,0.3095,0.357
2012,4,0.39654,0.03521,0.00833,0.02204,0.0114,0.02354,0.37,0.4185
2012,5,0.46796,0.03628,0.0091,0.02096,0.01122,0.02586,0.443,0.49
2012,6,0.46971,0.03462,0.00877,0.02008,0.01112,0.02438,0.445,0.4905
2012,7,0.52013,0.03511,0.00932,0.02209,0.01084,0.02325,0.4955,0.541
2012,8,0.55915,0.03285,0.00865,0.02198,0.01061,0.02022,0.535,0.5805
2012,9,0.54827,0.03283,0.00891,0.02182,0.01054,0.02026,0.524,0.569
2012,10,0.52533,0.03377,0.0089,0.02234,0.01084,0.02109,0.5015,0.547
2012,11,0.51248,0.03348,0.00916,0.02221,0.01095,0.02059,0.488,0.535
2012,12,0.43406,0.03267,0.00829,0.02174,0.01111,0.02007,0.4085,0.4565
2013,1,0.37743,0.03332,0.00851,0.02299,0.01165,0.01932,0.3505,0.4
2013,2,0.41067,0.03379,0.0089,0.02245,0.01159,0.02061,0.3855,0.4345
2013,3,0.39742,0.03515,0.00935,0.02519,0.01144,0.01956,0.371,0.42
2013,4,0.43457,0.03637,0.00914,0.02147,0.01157,0.02538,0.408,0.458
2013,5,0.47614,0.03722,0.00957,0.02211,0.01123,0.02606,0.452,0.499
2013,6,0.41605,0.0363,0.00931,0.02039,0.01123,0.02625,0.3915,0.4385
2013,7,0.57561,0.03597,0.01029,0.02312,0.01097,0.02309,0.551,0.599
2013,8,0.57897,0.03519,0.00865,0.02238,0.01083,0.02335,0.5555,0.6005
2013,9,0.55462,0.03567,0.00978,0.02308,0.01076,0.02297,0.53,0.577
2013,10,0.48511,0.03616,0.01017,0.02406,0.01111,0.0224,0.4605,0.5075
2013,11,0.53781,0.03662,0.00889,0.02491,0.01116,0.02274,0.5125,0.5615
2013,12,0.43694,0.03584,0.00922,0.02539,0.01104,0.02081,0.4115,0.4595
2014,1,0.42842,0.03761,0.00952,0.02832,0.01161,0.01968,0.4015,0.452
2014,2,0.41518,0.0365,0.00918,0.02711,0.0117,0.01939,0.39,0.439
2014,3,0.44835,0.03563,0.00906,0.02341,0.0116,0.02247,0.422,0.471
2014,4,0.55789,0.03682,0.00907,0.02442,0.0114,0.0234,0.532,0.5815
2014,5,0.58253,0.03601,0.00826,0.0214,0.01121,0.0254,0.558,0.6055
2014,6,0.65035,0.03618,0.00868,0.02241,0.01109,0.02467,0.625,0.674
2014,7,0.64119,0.03469,0.00852,0.02214,0.01076,0.02291,0.618,0.663
2014,8,0.73719,0.03313,0.008,0.02166,0.01071,0.0212,0.7135,0.759
2014,9,0.71373,0.03195,0.00856,0.01917,0.01054,0.02166,0.691,0.7355
2014,10,0.62964,0.03311,0.00818,0.02218,0.0108,0.02052,0.606,0.6525
2014,11,0.56137,0.03319,0.00832,0.02096,0.01106,0.02169,0.536,0.585
2014,12,0.55082,0.03204,0.00784,0.01982,0.01108,0.02119,0.525,0.573
2015,1,0.55126,0.03103,0.00783,0.0204,0.01171,0.01867,0.5245,0.574
2015,2,0.51858,0.03156,0.00807,0.02118,0.01174,0.01855,0.4925,0.542
2015,3,0.54056,0.03193,0.00824,0.02198,0.01151,0.01833,0.514,0.564
2015,4,0.66701,0.03344,0.00808,0.02123,0.01134,0.02177,0.641,0.6905
2015,5,0.6901,0.03292,0.00838,0.01903,0.01118,0.02294,0.665,0.7135
2015,6,0.67988,0.03214,0.00793,0.01952,0.01108,0.02159,0.655,0.703
2015,7,0.75634,0.03118,0.00798,0.01843,0.01083,0.02125,0.7335,0.778
2015,8,0.7579,0.02958,0.00773,0.01908,0.01063,0.01839,0.7345,0.7795
2015,9,0.82941,0.0305,0.0084,0.01907,0.01059,0.0196,0.8065,0.8505
2015,10,0.79933,0.03001,0.00782,0.019,0.01086,0.01899,0.776,0.821
2015,11,0.78759,0.03117,0.00776,0.01929,0.01103,0.02043,0.7635,0.8105
2015,12,0.82739,0.03063,0.0076,0.01976,0.01108,0.01917,0.803,0.85
2016,1,0.8346,0.03101,0.00798,0.01988,0.01177,0.01908,0.8095,0.858
2016,2,0.72615,0.02996,0.00782,0.01976,0.01165,0.01761,0.701,0.7495
2016,3,0.80794,0.03155,0.00723,0.01908,0.0116,0.02109,0.782,0.831
2016,4,0.75777,0.03087,0.00782,0.01895,0.01144,0.02003,0.733,0.782
2016,5,0.70494,0.03155,0.00752,0.01914,0.01137,0.02105,0.6805,0.729
2016,6,0.72439,0.02963,0.00787,0.01756,0.01105,0.01964,0.7,0.7475
2016,7,0.76817,0.02947,0.00888,0.018,0.01081,0.01867,0.746,0.79
2016,8,0.75802,0.02777,0.00753,0.0178,0.01061,0.01689,0.7355,0.779
2016,9,0.69842,0.02773,0.00843,0.01805,0.01065,0.01608,0.6755,0.72
2016,10,0.7092,0.02871,0.00938,0.01943,0.0108,0.01555,0.686,0.7305
2016,11,0.58271,0.03046,0.00777,0.0202,0.01096,0.01841,0.558,0.605
2016,12,0.56112,0.03081,0.00855,0.02082,0.01118,0.01783,0.538,0.584
2017,1,0.62426,0.02889,0.00809,0.01965,0.01174,0.01565,0.6005,0.6475
2017,2,0.66555,0.02968,0.0078,0.02011,0.01179,0.01664,0.6405,0.689
2017,3,0.66514,0.02906,0.00741,0.01931,0.01158,0.01681,0.6395,0.688
2017,4,0.72188,0.03073,0.00762,0.0188,0.0115,0.02001,0.6985,0.745
2017,5,0.65802,0.0315,0.00761,0.01898,0.01141,0.02107,0.634,0.681
2017,6,0.65395,0.02975,0.0076,0.01758,0.01113,0.01986,0.63,0.677
2017,7,0.70197,0.02985,0.00842,0.01776,0.01081,0.0197,0.68,0.7235
2017,8,0.74569,0.02976,0.0075,0.01849,0.01081,0.01926,0.723,0.7665
2017,9,0.6185,0.03016,0.00777,0.01829,0.0109,0.0199,0.597,0.64
2017,10,0.63136,0.03109,0.00891,0.01871,0.01101,0.0204,0.609,0.654
2017,11,0.57322,0.03112,0.00809,0.01901,0.01115,0.02044,0.5495,0.597
2017,12,0.47841,0.02942,0.0084,0.01863,0.01133,0.01789,0.4555,0.5
2018,1,0.51155,0.03012,0.00805,0.01836,0.01203,0.01898,0.488,0.5345
2018,2,0.48452,0.02997,0.00818,0.01983,0.01203,0.01713,0.46,0.508
2018,3,0.55747,0.03048,0.0084,0.0192,0.0118,0.01872,0.533,0.5805
2018,4,0.59743,0.03059,0.00839,0.01975,0.0117,0.0184,0.5745,0.621
2018,5,0.63019,0.03147,0.00807,0.01869,0.0115,0.02108,0.6065,0.6535
2018,6,0.60652,0.03033,0.0081,0.01894,0.01133,0.01916,0.5815,0.6305
2018,7,0.60473,0.03031,0.00822,0.01945,0.01097,0.01876,0.5825,0.626
2018,8,0.65711,0.0296,0.00759,0.01967,0.01095,0.01766,0.634,0.679
2018,9,0.65663,0.02848,0.0081,0.01812,0.0109,0.01727,0.6345,0.6775
2018,10,0.68747,0.03026,0.00908,0.01884,0.01102,0.01889,0.665,0.709
2018,11,0.71479,0.03012,0.00832,0.01919,0.01121,0.01855,0.692,0.7375
2018,12,0.68851,0.03016,0.00796,0.0187,0.01132,0.01919,0.6665,0.7105
2019,1,0.64445,0.02974,0.00808,0.01955,0.01216,0.017,0.6205,0.668
2019,2,0.66093,0.03022,0.00796,0.01973,0.01205,0.01777,0.6365,0.6835
2019,3,0.70582,0.03033,0.00781,0.02038,0.01195,0.01734,0.6785,0.727
2019,4,0.69814,0.03263,0.00821,0.02139,0.01175,0.02005,0.674,0.7205
2019,5,0.65642,0.03147,0.00829,0.01966,0.01169,0.01996,0.631,0.679
2019,6,0.66425,0.0318,0.00805,0.0206,0.01153,0.01973,0.6395,0.6865
2019,7,0.80573,0.03108,0.00806,0.01982,0.01149,0.01939,0.7825,0.8305
2019,8,0.82872,0.03355,0.0077,0.02233,0.01143,0.02091,0.8045,0.8515
2019,9,0.73526,0.03321,0.00846,0.02091,0.01134,0.02158,0.712,0.7595
2019,10,0.74281,0.03212,0.00816,0.02045,0.0116,0.02031,0.719,0.765
2019,11,0.74774,0.03253,0.00792,0.0213,0.0117,0.02012,0.722,0.7725
2019,12,0.71392,0.03349,0.01345,0.02036,0.01157,0.01979,0.6895,0.737
2020,1,0.77289,0.03188,0.00837,0.02093,0.01231,0.01889,0.7475,0.7975
2020,2,0.72363,0.03185,0.00795,0.0222,0.01214,0.01764,0.6975,0.7485
2020,3,0.79024,0.03252,0.00819,0.02107,0.01216,0.01997,0.763,0.8145
2020,4,0.77147,0.03367,0.00821,0.02191,0.01195,0.02107,0.746,0.7965
2020,5,0.71318,0.03313,0.00787,0.02199,0.01185,0.02029,0.687,0.739
2020,6,0.69025,0.03383,0.00946,0.02238,0.0117,0.02044,0.664,0.715
2020,7,0.76132,0.03283,0.00968,0.02054,0.01144,0.02077,0.7355,0.784
2020,8,0.82206,0.02996,0.00757,0.01867,0.01111,0.01919,0.798,0.844
2020,9,0.68883,0.03423,0.01711,0.02009,0.01106,0.01878,0.6655,0.7125
2020,10,0.63366,0.03238,0.00942,0.02136,0.01125,0.01942,0.609,0.657
2020,11,0.60219,0.03156,0.00848,0.01963,0.01148,0.02017,0.576,0.6265
2020,12,0.54915,0.03284,0.00849,0.02089,0.01159,0.02087,0.523,0.5725
2021,1,0.51858,0.03304,0.0086,0.02153,0.0124,0.02002,0.49,0.5435
2021,2,0.4962,0.03431,0.00894,0.02254,0.01237,0.02088,0.4695,0.5205
2021,3,0.55531,0.03422,0.0088,0.0211,0.01205,0.02243,0.5265,0.5785
2021,4,0.60388,0.03409,0.00922,0.0231,0.01183,0.02009,0.5775,0.6265
2021,5,0.64274,0.03785,0.01821,0.02198,0.01176,0.0219,0.6155,0.6655
2021,6,0.6351,0.03459,0.00847,0.02422,0.01178,0.01998,0.608,0.6585
2021,7,0.73084,0.03582,0.0096,0.02526,0.01165,0.02042,0.705,0.7535
2021,8,0.72425,0.03329,0.01016,0.02178,0.01117,0.02014,0.698,0.745
2021,9,0.71273,0.03512,0.00882,0.02627,0.0114,0.01832,0.688,0.733
2021,10,0.69087,0.03314,0.00884,0.02208,0.01167,0.01991,0.6645,0.7125
2021,11,0.68133,0.03559,0.0094,0.02362,0.01189,0.02189,0.6535,0.7045
2021,12,0.59451,0.03534,0.00908,0.02261,0.01155,0.02285,0.5675,0.617
2022,1,0.64757,0.03522,0.0089,0.02402,0.01247,0.02071,0.62,0.672
2022,2,0.5981,0.03573,0.00897,0.02272,0.0123,0.023,0.5715,0.6215
2022,3,0.62775,0.03556,0.00873,0.02328,0.01233,0.02223,0.6,0.6505
2022,4,0.62421,0.03586,0.00893,0.02276,0.01215,0.02325,0.598,0.6475
2022,5,0.64816,0.03649,0.00892,0.02384,0.01184,0.02332,0.624,0.671
2022,6,0.7157,0.03581,0.00855,0.02141,0.01169,0.02478,0.6915,0.737
2022,7,0.69485,0.03556,0.00841,0.02356,0.01144,0.02253,0.6735,0.718
2022,8,0.7544,0.03441,0.0078,0.022,0.01127,0.02263,0.731,0.776
2022,9,0.7039,0.03481,0.00822,0.02117,0.01152,0.02374,0.6805,0.726
2022,10,0.68321,0.03533,0.00862,0.02055,0.01149,0.02489,0.658,0.705
2022,11,0.66262,0.0371,0.00852,0.02374,0.01197,0.02442,0.637,0.6875
2022,12,0.7186,0.03689,0.00916,0.02315,0.01173,0.02457,0.693,0.7415
2023,1,0.66075,0.03772,0.00935,0.02571,0.01271,0.02265,0.6325,0.684
